,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
淮安市,,,,,,2197767.0,2362477.5,2527188.0,2910502.0,3290168.0,3750195.0,4206400.0,5009700.0,5618100.0,6510600.0,7652300.0,9158300.0,11217500.0,13880700.0,16900000.0,19209100.0,21558600.0,24553900.0,27450900.0,30480000.0,33246250.0,36012500.0,38710000.0
深圳市,3710417.0,5759973.0,5671471.0,9500446.0,11300057.0,12890190.0,12890190.0,14365071.0,16652406.0,19541700.0,22568300.0,28954070.0,34228000.0,49509078.0,58135624.0,68015706.0,78065387.0,82013176.0,95815101.0,115055298.0,129500601.0,145002302.0,160018207.0,175028634.0,194926012.0,218572891.5,242219771.0,269270000.0
清远市,314773.0,472410.0,1005097.0,1348576.0,1395869.0,1180978.0,1368604.0,1329952.0,1552273.0,1618963.0,1713954.0,1967999.0,2482768.0,3229561.0,4322273.0,5939484.0,7466166.0,8615921.0,10881841.0,10030326.0,10250321.0,10930403.0,11977408.0,12778570.0,13877104.0,14764526.5,15651949.0,16980000.0
温州市,1157197.0,1711690.0,2967801.0,5100892.0,6058218.0,6771891.0,6771891.0,7331880.0,8281243.0,9320751.0,10609664.0,12264424.0,14025726.0,15963530.0,18375038.0,21589093.0,24242923.0,25273448.0,29250426.0,34185315.0,36691842.0,40038617.0,43030460.0,46180766.0,51015586.0,55538601.0,60061616.0,66060000.0
渭南市,81998.0,102399.0,192254.0,1300873.0,1409854.0,1517990.0,1517990.0,1521913.0,1642000.0,1700900.0,1817700.0,2074610.0,2477000.0,3124200.0,3500700.0,4248820.0,4897150.0,6554980.0,8014230.0,10289730.0,11537980.0,13490070.0,14237500.0,14690806.0,14886210.0,16281670.0,17677130.0,18280000.0
湖州市,1274174.0,2113083.0,1869530.0,2679177.0,2961650.0,3245411.0,3245411.0,3426184.0,3778769.0,3850025.0,4225003.0,4907516.0,5906926.0,6442499.0,7610154.0,8920238.0,10348945.0,11018263.0,13017294.0,15200553.0,16643045.0,18031501.0,19559985.0,20842666.0,22843743.0,25017209.0,27190675.0,31220000.0
湘潭市,709323.0,1006916.0,1062891.0,1699100.0,1875000.0,2000840.0,2000840.0,2133810.0,2247749.0,2382813.0,2622958.0,2676868.0,3327810.0,3668374.0,4220780.0,5268100.0,6547824.0,7393818.0,8940050.0,11241443.0,12823929.0,14430649.0,15705611.0,17030972.0,18667869.0,20140724.5,21613580.0,22580000.0
湛江市,1017004.0,1392861.0,2266969.0,3212148.0,3485591.0,3593140.0,3593140.0,3797350.0,4079212.0,4348730.0,4638102.0,5209716.0,6081602.0,6580938.0,7701767.0,8925611.0,10486608.0,11566678.0,14050630.0,17002272.0,18602206.0,20600069.0,22589897.0,23800243.0,25844327.0,27964127.5,30083928.0,30650000.0
滁州市,237113.0,1002971.0,1198975.0,2004029.0,2410482.0,2355364.5,2300247.0,2428751.0,2557255.0,2653988.0,2808265.0,3005000.0,3556400.0,3280800.0,3722901.0,4355544.0,5201110.0,5761845.0,6956502.0,8504891.0,9707413.0,10861431.0,12144000.0,13056964.0,14228257.0,16122876.5,18017496.0,29090000.0
滨州市,156289.0,227853.0,248742.0,408039.0,435310.0,460354.0,485398.0,1592699.0,2700000.0,3065000.0,3406000.0,4065000.0,5194500.0,6672700.0,8336700.0,10302894.0,12368300.0,13549931.0,15515164.0,18175833.0,19877262.0,21557271.0,22767060.0,23553298.0,24701013.0,25553106.5,26405200.0,24570000.0
漯河市,239353.0,379437.0,605151.0,1100015.0,1260487.0,1366115.0,1366115.0,1469191.0,1642624.0,1823247.0,2007737.0,2215676.0,2795597.0,3221361.0,3802783.0,4370242.0,5502627.0,5917024.0,6804948.0,7517001.0,7971238.0,8615355.0,9411601.0,9928496.0,10819257.0,11592945.0,12366633.0,15780000.0
漳州市,644159.0,873943.0,1629034.0,2995873.0,3685213.0,4332983.0,4332983.0,4870732.0,4773573.0,5238905.0,5346970.0,6033969.0,7020241.0,6285310.0,7169115.0,8548082.0,10020167.0,11780103.0,14307097.0,17682006.0,20021125.0,22360244.0,25063612.0,27673767.0,31253456.0,35364901.5,39476347.0,47420000.0
潍坊市,2394178.0,3617209.0,4191000.0,6300000.0,7180000.0,7740000.0,7740000.0,6473000.0,7145600.0,8020000.0,8950000.0,10300000.0,12464100.0,14711800.0,17208800.0,20560200.0,24918100.0,27072300.0,30909200.0,35418400.0,40124300.0,44207000.0,47860000.0,51705000.0,51706000.0,56636900.0,61567800.0,56890000.0
潮州市,301964.0,430556.0,845248.0,1302027.0,1514713.0,1368604.0,1700933.0,1443580.0,1981205.0,2051118.0,2152232.0,2364556.0,2569282.0,2876046.0,3300161.0,3802248.0,4427597.0,4801815.0,5592431.0,6472168.0,7066543.0,7803423.0,8502208.0,9101099.0,9768303.0,10220546.5,10672790.0,10810000.0
濮阳市,556271.0,767431.0,993303.0,1485335.0,1650250.0,1705816.0,1705816.0,2179107.0,2039449.0,2194533.0,2371350.0,2650299.0,3174246.0,3839824.0,4562361.0,5261408.0,6572798.0,6616319.0,7754037.0,8973433.0,9896987.0,11304789.0,12536056.0,13283410.0,14495555.0,15520127.5,16544700.0,15810000.0
烟台市,2427039.0,3841973.0,4480000.0,6503100.0,7250000.0,7400000.0,7400000.0,8006600.0,8795900.0,9795000.0,11150000.0,13160000.0,16308949.0,20124600.0,24057504.0,28799509.0,34341900.0,37017900.0,43584600.0,49068300.0,52813800.0,56138700.0,60020788.0,64460800.0,69256587.0,73791193.5,78325800.0,76530000.0
焦作市,841470.0,1330659.0,1686892.0,2362853.0,2463681.0,2508236.0,2508236.0,2117325.0,2285547.0,2566587.0,2876249.0,3414205.0,4557036.0,5839740.0,6990957.0,8560041.0,10315860.0,10714238.0,12459260.0,14426241.0,15513469.0,17073608.0,18443139.0,19260785.0,20950796.0,22332889.5,23714983.0,27610000.0
牡丹江市,760798.0,778087.0,1023507.0,1414726.0,1568407.0,1856215.0,1856215.0,1911618.0,2076558.0,2285937.0,2424485.0,2669036.0,3017544.0,3028103.0,3470888.0,4169660.0,5060872.0,6292848.0,7649791.0,9403461.0,9810518.0,12160742.0,12640168.0,13107000.0,13681181.0,13354146.0,13027111.0,8250000.0
玉林市,170458.0,288040.0,598258.0,721759.0,2411548.0,1874002.0,1874002.0,1911475.0,1989324.0,2109083.0,2256110.0,2447588.0,2998748.0,3562503.0,4150625.0,5060407.0,6059167.0,6834915.0,8402489.0,10199447.0,11020800.0,11984584.0,13417462.0,14461253.0,15538300.0,15846435.5,16154571.0,16800000.0
玉溪市,410616.0,745863.0,1705231.0,2362274.0,2807819.0,3253364.0,3253364.0,2941452.0,2945531.0,2713850.0,2730769.0,2864738.0,3278995.0,3682253.0,4158666.0,4959279.0,5960973.0,6444042.0,7364354.0,8765508.0,10001749.0,11024677.0,11847251.0,12445230.0,13118823.0,14024603.0,14930383.0,19500000.0
珠海市,1082862.0,1582992.0,1656900.0,2073203.0,2351974.0,2635000.0,2635000.0,2866141.0,3302555.0,3665942.0,4062651.0,4732742.0,5462802.0,6349521.0,7477029.0,8959010.0,9920616.0,10386627.0,12085958.0,14049305.0,15037642.0,16623757.0,18672129.0,20254111.0,22263708.0,25705529.0,29147350.0,34360000.0
白城市,97519.0,280698.0,485523.0,598064.0,606433.0,587551.0,587551.0,700595.0,732589.0,833000.0,1020181.0,1233531.0,1370006.0,1521856.0,1900399.0,2286120.0,2907212.0,3533626.0,4451802.0,5545757.0,6155007.0,6923486.0,6861811.0,6996822.0,7001392.0,6533226.5,6065061.0,4920000.0
白山市,290556.0,376257.0,450649.0,611699.0,672838.0,738504.0,738504.0,784468.0,850100.0,936096.0,1003247.0,1098582.0,992254.0,1604820.0,1919006.0,2374523.0,3003488.0,3566348.0,4331670.0,5314342.0,6430212.0,6736447.0,6752889.0,6685521.0,6966243.0,6791671.0,6617099.0,5090000.0
白银市,383345.0,530369.0,370791.0,550873.0,590030.0,652408.0,652408.0,718506.0,770319.0,841841.0,951751.0,1053445.0,1263304.0,1465368.0,1757102.0,2075226.0,2442835.0,2653311.0,3111826.0,3758008.0,4337651.0,4633061.0,4476423.0,4342749.0,4422085.0,4769026.5,5115968.0,4860000.0
百色市,56724.0,86087.0,123215.0,194676.0,226997.0,238739.5,250482.0,,,,1442419.0,1625228.0,2061640.0,2393604.0,2972745.0,3503547.0,4162366.0,4528599.0,5635071.0,6567051.0,7552415.0,8038711.0,9179154.0,9803511.0,11143094.0,11455413.0,11767732.0,12580000.0
益阳市,135641.0,160246.0,1123729.0,1507776.0,1730754.0,1837139.0,1837139.0,1927356.0,1936084.0,2100108.0,2294538.0,2396731.0,2873425.0,2947607.0,3362102.0,4176247.0,5112770.0,5916182.0,7122748.0,8836303.0,10202773.0,11231297.0,12531471.0,13544119.0,14931802.0,16257791.0,17583780.0,17920000.0
盐城市,1448250.0,2005240.0,2295737.0,3812003.0,4214760.0,4646832.0,4646832.0,5002400.0,5485925.0,6032330.0,6732616.0,7433900.0,8713600.0,10049000.0,11742600.0,13712600.0,16032600.0,19170000.0,23327600.0,27713300.0,31200000.0,34755000.0,38356200.0,42125000.0,45760800.0,50315800.0,54870800.0,57020000.0
盘锦市,889548.0,1456689.0,1544904.0,2001673.0,2259670.0,2314004.0,2314004.0,2515475.0,2990604.0,3008647.0,3020112.0,3380089.0,3687000.0,4413248.0,5091464.0,5628575.0,6750045.0,6768658.0,9263214.0,11199202.0,12449563.0,13510562.0,13039536.0,12565377.0,10071351.0,11118566.5,12165782.0,12810000.0
眉山市,,,,,,,,,1247982.0,1349000.0,1495165.0,1740527.0,2168208.0,2450669.0,2808286.0,3437497.0,4127098.0,4653274.0,5522508.0,6733376.0,7752152.0,8600424.0,9448913.0,10298632.0,11172317.0,11866265.5,12560214.0,13800000.0
石嘴山市,223962.0,303966.0,253739.0,359179.0,393892.0,422873.0,422873.0,443880.0,505034.0,552472.0,578590.0,692109.0,893847.0,1096294.0,1297701.0,1693068.0,2287270.0,2707801.0,2985969.0,3680209.0,4099688.0,4464393.0,4672622.0,4823793.0,5135744.0,5597464.0,6059184.0,5110000.0
石家庄市,1795891.0,3114100.0,4174210.0,6564068.0,7813998.0,8458583.0,8458583.0,9083677.0,10031119.0,10854284.0,11868132.0,13779438.0,16334594.0,17867750.0,20266320.0,23607230.0,28383712.0,30012797.0,34010186.0,40826833.0,45002098.0,48636583.0,51702653.0,54405988.0,59277293.0,60051736.5,60826180.0,58100000.0
福州市,1698445.0,2424285.0,3847529.0,6298067.0,7525341.0,8639244.0,8639244.0,9434378.0,10032690.0,10742289.0,11605280.0,13476759.0,15484561.0,14763142.0,16640515.0,19745818.0,22841602.0,26040448.0,31234092.0,37363796.0,42182887.0,46784951.0,51691647.0,56180844.0,61976395.0,70272259.0,78568123.0,93920000.0
秦皇岛市,506547.0,845700.0,1393006.0,2010365.0,2307143.0,2494997.0,2494997.0,2629975.0,2853937.0,3073141.0,3356576.0,3870301.0,4534443.0,4911470.0,5520509.0,6835782.0,8089526.0,8045421.0,9304969.0,10700808.0,11393664.0,11687549.0,12000219.0,12504439.0,13493526.0,14924578.5,16355631.0,16120000.0
绍兴市,1948249.0,3021667.0,3078070.0,5137087.0,5945503.0,6512592.0,6512592.0,7050648.0,7797639.0,8225419.0,9281491.0,10892802.0,13138654.0,14474700.0,16776266.0,19720520.0,22229451.0,23757754.0,27952029.0,33319960.0,36540321.0,39672887.0,42658839.0,44659653.0,47890304.0,51029628.0,54168952.0,57810000.0
绥化市,79720.0,95700.0,355750.0,551790.0,620745.0,658066.0,695387.0,1924029.5,3152672.0,3395907.0,3202128.0,3498974.0,3975993.0,3507883.0,3972715.0,4472112.0,5417896.0,6058790.0,7334286.0,9120937.0,10579799.0,11838630.0,11902452.0,12722076.0,13163122.0,13379487.0,13595852.0,11010000.0
绵阳市,997126.0,1464762.0,1635252.0,2384820.0,2751501.0,3086626.0,3086626.0,3105223.0,3178849.0,3300864.0,3696998.0,3965792.0,4549447.0,4825313.0,5608402.0,6734967.0,7431645.0,8201664.0,9602153.0,11891140.0,13464220.0,14551243.0,15798910.0,17003318.0,18304207.0,20671210.5,23038214.0,28560000.0
聊城市,162922.0,184628.0,218400.0,500600.0,1427250.0,2353900.0,2445200.0,2536500.0,2808300.0,3185400.0,3755000.0,4541900.0,5726900.0,6931391.0,8413300.0,10254153.0,12526700.0,13783700.0,16223800.0,19194200.0,21467500.0,23658700.0,25164000.0,26636200.0,28591800.0,30056650.0,31521500.0,22600000.0
肇庆市,1289247.0,2171215.0,1842979.0,2886120.0,3310964.0,3560062.0,3619890.0,3923696.0,3833994.0,4110187.0,4502169.0,4663914.0,5485089.0,4505704.0,5160945.0,5922177.0,7158542.0,8620048.0,10858680.0,13244142.0,14623503.0,16600720.0,18450647.0,19700100.0,20840190.0,21429101.0,22018012.0,22490000.0
自贡市,483219.0,653500.0,780969.0,1119737.0,1260065.0,1361893.0,1361893.0,1429004.0,1519624.0,1643332.0,1812198.0,2027893.0,2493484.0,2739544.0,3199990.0,3941538.0,4868510.0,5410487.0,6477251.0,7803591.0,8847971.0,10016028.0,10734046.0,11431113.0,12345637.0,13206384.0,14067131.0,14280000.0
舟山市,310339.0,396613.0,596987.0,825827.0,891533.0,935639.0,935639.0,1013672.0,1140261.0,1266912.0,1460140.0,1722656.0,2120391.0,2801592.0,3351979.0,4083700.0,4902500.0,5352361.0,6443170.0,7727535.0,8531767.0,9308493.0,10152567.0,10928459.0,12411989.0,12789487.5,13166986.0,13720000.0
芜湖市,656790.0,877524.0,750881.0,1320637.0,1649423.0,1867609.0,1867609.0,1931721.0,2005754.0,2187703.0,2455133.0,2848538.0,3450746.0,4006500.0,4797190.0,5823014.0,7496460.0,9019997.0,11085924.0,16582420.0,18736339.0,20995271.0,23095488.0,24573234.0,26994385.0,29889851.0,32785317.0,36180000.0
苏州市,8277917.0,11659363.0,7208982.0,10021368.0,11325941.0,12500133.0,12500133.0,13584312.0,15406798.0,17602795.0,20803673.0,28015600.0,34500000.0,40265200.0,48202600.0,57008500.0,67012900.0,77402000.0,92289100.0,107169900.0,120116500.0,130157000.0,137608900.0,145040700.0,154750900.0,170362800.0,185974700.0,192360000.0
茂名市,1001675.0,1555960.0,2196346.0,3506907.0,3959962.0,4274942.0,4274942.0,4572196.0,4910888.0,5401839.0,5925513.0,6572548.0,7503380.0,8082259.0,9231302.0,10246000.0,12178395.0,12312519.0,14920857.0,17453130.0,19361785.0,21601686.0,23490313.0,24456300.0,26367435.0,28644601.5,30921768.0,32520000.0
荆州市,,,,,,3246633.0,3246633.0,2791174.0,3015435.0,3300000.0,3591000.0,3899800.0,4300200.0,3930400.0,4380700.0,5196300.0,6239800.0,7095800.0,8371000.0,10431100.0,11960200.0,13349300.0,14804900.0,15905000.0,17267500.0,19044650.0,20821800.0,25160000.0
荆门市,340135.0,504705.0,580494.0,2467807.0,2887921.0,3095303.0,3095303.0,2298460.0,2482213.0,2712200.0,2934604.0,3275115.0,3794609.0,3102908.0,3487304.0,4200794.0,5203600.0,6000969.0,7300700.0,9425900.0,10852600.0,12026100.0,13105900.0,13884600.0,15210000.0,16844450.0,18478900.0,20340000.0
莆田市,323215.0,497100.0,944169.0,1525679.0,1400882.0,1592846.0,1592846.0,1760444.0,1984502.0,2201347.0,2320750.0,2627554.0,3084822.0,3599087.0,4236808.0,5117039.0,6099627.0,6914192.0,8503257.0,10506159.0,12027880.0,13428623.0,15020721.0,16551618.0,18234281.0,20329207.5,22424134.0,25950000.0
菏泽市,192823.0,240246.0,318113.0,425208.0,406112.0,415908.0,425704.0,1255809.0,2085914.0,2257200.0,2498400.0,2901000.0,3652200.0,4508500.0,5396000.0,6860200.0,8217900.0,9573109.0,12270900.0,15565200.0,17873557.0,20500100.0,22221900.0,24009600.0,25602400.0,28195100.0,30787800.0,
萍乡市,239258.0,345053.0,405047.0,651836.0,745070.0,839792.0,839792.0,919901.0,994865.0,1084502.0,1204051.0,1428645.0,1725560.0,2280989.0,2654942.0,3162760.0,3876366.0,4214862.0,5203900.0,6581538.0,7330597.0,7983294.0,8649524.0,9123871.0,9982752.0,10036628.5,10090505.0,9300000.0
营口市,690840.0,912784.0,910793.0,1144586.0,1254525.0,1422974.0,1422974.0,1545225.0,1708299.0,1923362.0,2176304.0,2533800.0,3183313.0,3795888.0,4572440.0,5701071.0,7035683.0,7994827.0,10024494.0,12246540.0,13811809.0,15131145.0,15460811.0,15137503.0,11562477.0,12514842.5,13467208.0,13280000.0
葫芦岛市,,,1020714.0,1262460.0,1407944.0,1507455.0,1507455.0,1517184.0,1603422.0,1840493.0,2060788.0,2400291.0,2933558.0,2995243.0,3481105.0,4175255.0,4578221.0,4455816.0,5314485.0,6500636.0,7193325.0,7751057.0,7215505.0,7201673.0,6473518.0,7300679.5,8127841.0,8070000.0
蚌埠市,569520.0,743533.0,895261.0,1374934.0,1625911.0,1760829.0,1760829.0,1802529.0,1596623.0,1716516.0,1901881.0,2081442.0,2636600.0,3113300.0,3590200.0,4096988.0,4863852.0,5320870.0,6368877.0,7802393.0,8902164.0,10078541.0,11511949.0,12530550.0,13858228.0,15502394.0,17146560.0,20570000.0
衡水市,109774.0,149932.0,190694.0,2072248.0,2424187.0,2662401.0,2727262.5,2792124.0,2985606.0,3237405.5,3489205.0,3967576.0,4738046.0,5196937.0,5469867.0,5583839.0,6338142.0,6521058.0,7818229.0,9290736.0,10110263.0,10702335.0,11491345.0,12200080.0,14201825.0,14894367.0,15586909.0,15050000.0
衡阳市,767551.0,969311.0,1516856.0,2392318.0,2643541.0,3000134.0,3000134.0,3252363.0,3530805.0,3862195.0,4189963.0,4454628.0,5421735.0,5908645.0,6720697.0,8208659.0,10000859.0,11680146.0,14203377.0,17342967.0,19577018.0,21694404.0,23965488.0,26015749.0,28530158.0,29495218.5,30460279.0,33730000.0
衢州市,489045.0,701850.0,874183.0,1302175.0,1334083.0,1408255.0,1408255.0,1474938.0,1618997.0,1762770.0,2003105.0,2337312.0,2837600.0,3291100.0,3874000.0,4785000.0,5800500.0,6265500.0,7554826.0,9196209.0,9722460.0,10565716.0,11150977.0,11461322.0,12515883.0,13610849.5,14705816.0,15740000.0
襄阳市,,,,,,,,,,,,,,,,,,,15382700.0,20201150.0,25019600.0,28140200.0,31292600.0,33821200.0,36945100.0,40021500.0,43097900.0,48130000.0
西宁市,400173.0,547356.0,362583.0,541336.0,604771.0,669345.0,669345.0,731621.0,920131.0,1044875.0,1213381.0,1448328.0,1747354.0,2375652.0,2816093.0,3424581.0,4221885.0,5010743.0,6282800.0,7707043.0,8510857.0,9785314.0,10657811.0,11316193.0,12481677.0,12672907.0,12864137.0,13280000.0
西安市,1908969.0,2411843.0,2898173.0,4104259.0,5005543.0,5571501.0,5571501.0,6137007.0,6885081.0,7338500.0,8235000.0,9416000.0,10958700.0,12701400.0,14736800.0,17637300.0,21900400.0,27240800.0,32414900.0,38642100.0,43661000.0,48841300.0,54926400.0,58012000.0,62571800.0,73035200.0,83498600.0,93210000.0
许昌市,419478.0,538030.0,990487.0,1707094.0,2220949.0,2429190.0,2429190.0,2591992.0,2913482.0,3261883.0,3628207.0,4116846.0,5158199.0,6054744.0,7185397.0,8553952.0,10620503.0,11307471.0,13164870.0,15887419.0,17161891.0,18775574.0,20872312.0,21711562.0,23777133.0,26041675.5,28306218.0,28310000.0
贵港市,119146.0,204563.0,384194.0,1004878.0,1036492.0,1017311.0,1017311.0,1035320.0,1086129.0,1196569.0,1262664.0,1343959.0,1648303.0,2270151.0,2651941.0,3380180.0,3985273.0,4377331.0,5446571.0,6308187.0,6791828.0,7420091.0,8053951.0,8652035.0,9587564.0,10643159.0,11698754.0,12580000.0
贵阳市,924222.0,1081331.0,993054.0,1701512.0,1975101.0,2195496.0,2195496.0,2375921.0,2648110.0,3027470.0,3363696.0,3809191.0,4436292.0,5256159.0,6028845.0,6937170.0,8110521.0,9719382.0,11218174.0,13830724.0,17003048.0,20854252.0,24972691.0,28911600.0,31577001.0,34780769.5,37984538.0,40400000.0
贺州市,,,,,535918.0,540474.5,545031.0,,,,1102567.0,1149806.0,1400430.0,1643265.0,1896526.0,2392012.0,2528364.0,2492167.0,2968680.0,3564003.0,3942144.0,4238481.0,4483807.0,4681077.0,5181900.0,5604094.0,6026288.0,7010000.0
资阳市,,,,,,,383341.0,905984.5,1428628.0,1533988.0,1680151.0,1944489.0,2369337.0,2548422.0,3001036.0,3739669.0,4676250.0,5345119.0,6579017.0,8364437.0,9847194.0,10923616.0,11956020.0,12703811.0,9434411.0,10049871.5,10665332.0,7780000.0
赣州市,140671.0,186713.0,177982.0,302281.0,353479.0,,,2505231.0,2661989.0,2845752.0,3091679.0,3450595.0,3980147.0,5001106.0,5827320.0,7019653.0,8348486.0,9406290.0,11197412.0,13359972.0,15084851.0,16733140.0,18435921.0,19738688.0,22071959.0,25072165.5,28072372.0,34740000.0
赤峰市,397880.0,497600.0,934234.0,1250453.0,1411459.0,1476518.0,1476518.0,1539264.0,1608131.0,1796219.0,2054143.0,2424821.0,3266530.0,3475633.0,4280089.0,5901361.0,7523927.0,9128888.0,10862293.0,13471906.0,15693540.0,16861549.0,17783716.0,18612749.0,19332792.0,17415596.0,15498400.0,17080000.0
辽源市,275489.0,314412.0,365455.0,448348.0,491164.0,557866.0,557866.0,610594.0,671146.0,637016.0,697070.0,816105.0,1000597.0,1370800.0,1716110.0,2165000.0,2711856.0,3361820.0,4101426.0,5004925.0,6051273.0,7003010.0,6903093.0,7266404.0,7652485.0,6934248.0,6216011.0,4100000.0
辽阳市,698311.0,1033838.0,1141957.0,1323833.0,1451000.0,1463721.0,1463721.0,1547268.0,1720710.0,1806211.0,2019508.0,2387762.0,2900185.0,3300613.0,3930333.0,4677120.0,5666088.0,6082597.0,7354295.0,8886669.0,10004881.0,10799909.0,10146163.0,10285818.0,6541758.0,7619509.0,8697260.0,8310000.0
达州市,,,,,,,230416.0,1766371.0,1878429.0,2053982.0,2250400.0,2551400.0,3218573.0,3425580.0,4003974.0,5104223.0,6039863.0,6827297.0,8192030.0,10118289.0,11354623.0,12454149.0,13478324.0,13507623.0,14470836.0,15686288.5,16901741.0,20420000.0
运城市,94781.0,104061.0,146600.0,230114.0,263158.0,250780.5,238403.0,978427.5,1718452.0,1935000.0,2305186.0,2936189.0,3682811.0,4708299.0,5502093.0,6195053.0,6914452.0,7230077.0,8274316.0,10168221.0,10686498.0,11401151.0,12017177.0,11740143.0,12223486.0,13659946.5,15096407.0,15630000.0
连云港市,617486.0,845947.0,1166253.0,2102004.0,2385282.0,2646654.0,2646654.0,2849626.0,2911337.0,3158201.0,3501518.0,3449236.0,4163600.0,4559700.0,5273800.0,6181800.0,7501000.0,9411300.0,11933100.0,14105200.0,16034200.0,17854217.0,19658900.0,21606400.0,23764800.0,25740900.0,27717000.0,31390000.0
通化市,533950.0,717326.0,807065.0,1026880.0,1146012.0,1232150.0,1232150.0,1304049.0,1422690.0,1580510.0,1741323.0,1923723.0,2178000.0,2336343.0,2847362.0,3536277.0,4473262.0,5180017.0,6270844.0,7802319.0,8811232.0,10034500.0,10084958.0,10012129.0,9475914.0,8884457.0,8293000.0,7260000.0
通辽市,148655.0,221994.0,212454.0,342368.0,414200.0,437600.5,461001.0,1345950.0,1487879.0,1737214.0,2030653.0,2381544.0,2770805.0,3293183.0,4130283.0,5861392.0,7419620.0,9613935.0,11766183.0,14488194.0,16918500.0,17818000.0,18868000.0,18772700.0,19493818.0,16254909.0,13016000.0,12670000.0
遂宁市,269979.0,300969.0,608128.0,949590.0,1045339.0,1095380.0,1095380.0,1107617.0,1180249.0,1282343.0,1406178.0,1591880.0,1935270.0,2065863.0,2409397.0,3049454.0,3726708.0,4120706.0,4952288.0,6033565.0,6824097.0,7366143.0,8095540.0,9158112.0,10084521.0,11149217.5,12213914.0,13460000.0
遵义市,272940.0,349664.0,249227.0,394458.0,1939730.0,2162572.0,2162572.0,2259573.0,2367919.0,2525677.0,2761331.0,3075252.0,3623727.0,4075747.0,4645307.0,5405353.0,6557276.0,7776409.0,9087570.0,11214632.0,13439251.0,15846700.0,18743600.0,21683400.0,24039400.0,,,34830000.0
邢台市,485517.0,1039189.0,1519083.0,2561207.0,2908907.0,3201335.0,3201335.0,3393337.0,3703839.0,4063406.0,4394074.0,5146061.0,6355770.0,6807485.0,7909297.0,8907487.0,9890039.0,10562913.0,12120943.0,14289231.0,15320620.0,16045756.0,16469408.0,17647323.0,19757460.0,20632535.5,21507611.0,21200000.0
那曲市,,,,,,,,,,,,,,,,,,,,,,,,,,,1356700.0,1580000.0
邯郸市,1110060.0,2074500.0,2227146.0,3807283.0,4411249.0,4792422.0,4792422.0,4969986.0,5423546.0,5916767.0,6531664.0,7625607.0,9364918.0,11572862.0,13594576.0,16081303.0,19903633.0,20152800.0,23615569.0,27890278.0,30242864.0,30615043.0,30800054.0,31454319.0,33370903.0,33958304.0,34545705.0,34860000.0
邵阳市,445584.0,524097.0,1217692.0,1827262.0,2046973.0,2206726.0,2206726.0,2354781.0,2515953.0,2432092.0,2600747.0,2850856.0,3366166.0,3600894.0,4095117.0,4759067.0,5615709.0,6006947.0,7272893.0,9072264.0,10284120.0,11300386.0,12616104.0,13869988.0,15302577.0,16564529.0,17826481.0,21520000.0
郑州市,1696692.0,2201320.0,2929640.0,5044902.0,5744045.0,6203185.0,6203185.0,6408491.0,7380243.0,8281974.0,9282890.0,11022770.0,13778886.0,16606006.0,20134777.0,24867470.0,30039925.0,33085053.0,40408926.0,49798455.0,55497869.0,62019000.0,67769890.0,73115210.0,81139666.0,91286419.5,101433173.0,115900000.0
郴州市,181977.0,201343.0,953695.0,1513806.0,1895096.0,2104741.0,2104741.0,2313984.0,2502714.0,2571121.0,2886309.0,3242609.0,3950835.0,4776876.0,5462338.0,6505242.0,7340633.0,8432283.0,10817632.0,13463756.0,15172679.0,16855232.0,18725768.0,20120654.0,22041285.0,22979990.5,23918696.0,24110000.0
鄂尔多斯市,,,,,,,,,,1718362.0,2047691.0,2713973.0,3803751.0,5948228.0,8000046.0,11509051.0,16030184.0,21610000.0,26432300.0,32185400.0,36568000.0,39558982.0,40554873.0,42261300.0,44179341.0,40905720.5,37632100.0,36050000.0
鄂州市,254029.0,436846.0,529290.0,1002957.0,1008426.0,1093297.0,1093297.0,917709.0,905531.0,1013900.0,1113400.0,1257000.0,1419200.0,1469700.0,1683300.0,2087073.0,2697900.0,3237121.0,3952900.0,4908900.0,5603900.0,6309400.0,6866400.0,7300100.0,7978200.0,9015600.0,10053000.0,11400000.0
酒泉市,46450.0,61967.0,85435.0,130177.0,141841.0,147157.0,152473.0,,,,950705.0,1066855.0,1222504.0,1460284.0,1732453.0,2032500.0,2480173.0,3210478.0,4050348.0,4815458.0,5745681.0,6419382.0,6105496.0,5447963.0,5779341.0,5874106.0,5968871.0,6180000.0
重庆市,3984684.0,5665400.0,5432445.0,8571184.0,13501000.0,14292600.0,14292600.0,14797100.0,15896000.0,17497700.0,19713000.0,22505600.0,26653900.0,30704900.0,34915700.0,41225100.0,50966600.0,65300100.0,79255800.0,100113700.0,114096000.0,126566900.0,142626000.0,157172700.0,177405900.0,190518900.0,203631900.0,236060000.0
金华市,1104341.0,1523937.0,2534632.0,4249552.0,4619568.0,4844853.0,4844853.0,5000345.0,5465158.0,5973418.0,6804122.0,8016023.0,9783771.0,10635397.0,12346957.0,14656700.0,16818457.0,17760647.0,21100441.0,24580703.0,27107675.0,29587771.0,32082030.0,34023399.0,36849362.0,38925840.5,41002319.0,45600000.0
